Epoch,Accuracy,Loss
1,0.3333333333333333,1.0986122856781153
2,0.683701122725513,1.0980956504448975
3,0.6833139759969028,1.0975799646789306
4,0.6825396825396826,1.0970652227446542
5,0.6823461091753774,1.0965514195116437
6,0.683894696089818,1.0960385502875964
7,0.6835075493612079,1.095526610760238
8,0.683894696089818,1.095015596946961
9,0.6840882694541232,1.094505505151165
10,0.6854432830042586,1.0939963319244062
11,0.683701122725513,1.0934880740335873
12,0.6831204026325978,1.0929807284325102
13,0.683894696089818,1.0924742922372166
14,0.6840882694541232,1.0919687627046117
15,0.6840882694541232,1.091464137213931
16,0.683701122725513,1.090960413250677
17,0.6831204026325978,1.0904575883926928
18,0.6823461091753774,1.089955660298091
19,0.6817653890824622,1.0894546266947915
20,0.6813782423538521,1.088954485371453
21,0.681184668989547,1.0884552341696117
22,0.681184668989547,1.08795687097687
23,0.6807975222609369,1.0874593937209938
24,0.680991095625242,1.0869628003647964
25,0.6806039488966318,1.0864670889017058
26,0.6800232288037166,1.0859722573519262
27,0.6804103755323267,1.085478303759108
28,0.6806039488966318,1.084985226187471
29,0.6806039488966318,1.0844930227193044
30,0.6804103755323267,1.0840016914528081
31,0.6802168021680217,1.0835112305002215
32,0.6804103755323267,1.0830216379862032
33,0.6804103755323267,1.0825329120464318
34,0.6798296554394115,1.0820450508263897
35,0.6792489353464963,1.0815580524803174
36,0.6794425087108014,1.0810719151703065
37,0.6788617886178862,1.080586637065514
38,0.6792489353464963,1.0801022163414868
39,0.6790553619821913,1.0796186511795784
40,0.6788617886178862,1.079135939766442
41,0.6790553619821913,1.078654080293595
42,0.6786682152535811,1.0781730709570485
43,0.6790553619821913,1.0776929099569785
44,0.6788617886178862,1.0772135954974529
45,0.6794425087108014,1.0767351257861906
46,0.6800232288037166,1.0762574990343567
47,0.6804103755323267,1.0757807134563888
48,0.680991095625242,1.0753047672698457
49,0.680991095625242,1.0748296586952786
50,0.680991095625242,1.074355385956124
51,0.681184668989547,1.0738819472786099
52,0.6817653890824622,1.0734093408916772
53,0.6823461091753774,1.072937565026915
54,0.6823461091753774,1.0724666179185038
55,0.6825396825396826,1.0719964978031706
56,0.6821525358110724,1.07152720292015
57,0.6825396825396826,1.0710587315111524
58,0.6829268292682927,1.0705910818203397
59,0.6829268292682927,1.0701242520943042
60,0.6831204026325978,1.0696582405820523
61,0.6833139759969028,1.0691930455349943
