Epoch,Accuracy,Loss
1,0.3333333333333333,1.0986122856875298
2,0.7282377919320594,1.0976982048524444
3,0.7363057324840764,1.0967864451492249
4,0.7420382165605095,1.0958769548747924
5,0.7473460721868365,1.0949696886647324
6,0.7507430997876858,1.0940646066476947
7,0.7549893842887474,1.0931616737126506
8,0.7588110403397028,1.092260858873936
9,0.7622080679405521,1.0913621347210263
10,0.7649681528662421,1.0904654769417408
11,0.7681528662420383,1.089570863909069
12,0.7698513800424629,1.08867827632313
13,0.7723991507430998,1.0877876969009075
14,0.7745222929936306,1.08689911010738
15,0.7768577494692145,1.0860125019225237
16,0.7770700636942676,1.085127859639404
17,0.7787685774946922,1.0842451716891994
18,0.7802547770700637,1.0833644274895688
19,0.7823779193205945,1.0824856173132464
20,0.7840764331210192,1.0816087321741643
21,0.7861995753715499,1.0807337637287655
22,0.7870488322717623,1.0798607041904762
23,0.7874734607218684,1.0789895462555914
24,0.78895966029724,1.0781202830390368
25,0.7898089171974523,1.0772529080187059
26,0.7912951167728238,1.0763874149872164
27,0.7925690021231423,1.075523798010102
28,0.7923566878980892,1.0746620513895802
29,0.7929936305732485,1.0738021696331521
30,0.7942675159235669,1.0729441474263925
31,0.7938428874734608,1.0720879796093699
32,0.79447983014862,1.0712336611562112
33,0.7949044585987262,1.0703811871573952
34,0.7949044585987262,1.0695305528044114
35,0.7957537154989385,1.0686817533764643
36,0.7957537154989385,1.0678347842289582
37,0.7968152866242039,1.0669896407835198
38,0.7978768577494693,1.0661463185193538
39,0.7983014861995754,1.065304812965761
40,0.7989384288747347,1.0644651196956547
41,0.7995753715498939,1.0636272343199495
42,0.799787685774947,1.0627911524827045
43,0.8006369426751593,1.0619568698569195
44,0.8008492569002124,1.0611243821408989
45,0.8016985138004247,1.060293685055109
46,0.8021231422505308,1.0594647743394572
47,0.802547770700637,1.0586376457509485
48,0.8033970276008493,1.0578122950616549
49,0.8029723991507431,1.056988718056968
50,0.8040339702760085,1.0561669105340947
51,0.8042462845010616,1.055346868300755
52,0.8044585987261147,1.0545285871740693
53,0.8044585987261147,1.0537120629795986
54,0.8044585987261147,1.0528972915505244
55,0.8050955414012739,1.052084268726943
56,0.805307855626327,1.0512729903552684
57,0.805307855626327,1.0504634522877208
58,0.805307855626327,1.0496556503818926
59,0.8055201698513801,1.0488495805003826
60,0.8059447983014862,1.0480452385104901
61,0.8057324840764332,1.0472426202839575
62,0.8055201698513801,1.0464417216967556
63,0.8057324840764332,1.0456425386289105
64,0.8057324840764332,1.0448450669643623
