Epoch,Accuracy,Loss
190,0.7922865013774105,0.9382342082297394
191,0.7922865013774105,0.9375785645395946
192,0.7921028466483012,0.9369245150435022
193,0.7922865013774105,0.9362720539055748
194,0.7924701561065197,0.9356211753124785
195,0.7928374655647383,0.934971873473412
196,0.7932047750229568,0.9343241426200821
197,0.7932047750229568,0.933677977006679
198,0.7932047750229568,0.933033370909851
199,0.7932047750229568,0.9323903186286764
200,0.7930211202938475,0.9317488144846351
