Epoch,Accuracy,Loss
1,0.3333333333333333,1.0986122857074925
2,0.7334028501911714,1.096348773685917
3,0.7417448731317344,1.094095406853488
4,0.748696558915537,1.0918520064615547
5,0.7553006604101494,1.0896184137066294
6,0.7613833854709767,1.0873944870041847
7,0.7700729927007299,1.0851800996374386
8,0.7785888077858881,1.0829751377289274
9,0.7860618700034758,1.0807794984900536
10,0.7938825165102538,1.078593088710118
11,0.8004866180048662,1.0764158234517467
12,0.8070907194994786,1.0742476249242763
13,0.8114355231143552,1.0720884215106172
14,0.8156065345846367,1.069938146926533
15,0.818908585331943,1.0677967394942052
16,0.8230795968022245,1.065664141514452
17,0.8262078554049357,1.063540298724144
18,0.8288147375738617,1.0614251598272095
19,0.8321167883211679,1.0593186760892184
20,0.835071254779284,1.0572208009869173
21,0.8392422662495655,1.0551314899052562
22,0.8408063955509211,1.0530506998754854
23,0.8434132777198471,1.0509783893487623
24,0.8467153284671532,1.048914518000481
25,0.8493222106360793,1.0468590465611716
26,0.8527980535279805,1.0448119366704014
27,0.8536670142509558,1.042773150750572
28,0.8550573514077163,1.0407426518979497
29,0.8574904414320472,1.0387204037886064
30,0.8585331942996176,1.036706370597277
31,0.8604449078901634,1.0347005169273995
32,0.8625304136253041,1.0327028077508438
33,0.8639207507820647,1.0307132083560309
34,0.8654848800834203,1.0287316843033216
35,0.8663538408063955,1.0267582013867047
36,0.8684393465415363,1.0247927256009441
37,0.8696558915537018,1.022835223113452
38,0.870003475842892,1.0208856602402678
39,0.8713938129996525,1.0189440034255821
40,0.8717413972888426,1.0170102192243449
41,0.8736531108793882,1.0150842742875397
42,0.8746958637469586,1.0131661353497698
43,0.8767813694820994,1.0112557692188495
44,0.8774765380604796,1.0093531427671283
45,0.8792144595064303,1.0074582229243225
46,0.8800834202294057,1.0055709766716452
47,0.8807785888077859,1.0036913710370647
48,0.8812999652415711,1.0018193730915397
49,0.8818213416753563,0.9999549499460944
50,0.8823427181091414,0.9980980687496249
51,0.8839068474104971,0.9962486966873337
52,0.8847758081334723,0.9944068009797072
53,0.8849496002780675,0.9925723488819601
54,0.8856447688564477,0.9907453076838834
55,0.886513729579423,0.9889256447100349
56,0.8873826903023984,0.9871133273202286
57,0.8882516510253736,0.9853083229102751
58,0.8887730274591589,0.9835105989129369
59,0.8896419881821341,0.9817201227990667
60,0.8903371567605144,0.9799368620789003
61,0.8915537017726799,0.9781607843034787
62,0.892075078206465,0.9763918570661766
63,0.8931178310740354,0.9746300480043227
64,0.8936392075078207,0.9728753248008888
65,0.8941605839416058,0.9711276551862402
66,0.8945081682307959,0.9693870069399303
67,0.8943343760862009,0.9676533478925305
68,0.8953771289537713,0.9659266459274854
69,0.8964198818213417,0.9642068689829845
70,0.8969412582551268,0.9624939850538434
71,0.897115050399722,0.9607879621933912
72,0.8974626346889121,0.9590887685153516
73,0.8979840111226972,0.9573963721957205
74,0.8985053875564825,0.9557107414746314
75,0.8986791797010775,0.9540318446582055
76,0.8988529718456726,0.9523596501203856
77,0.8992005561348627,0.9506941263047484
78,0.8993743482794577,0.9490352417262933
