Epoch,Accuracy,Loss
1,0.3333333333333333,1.098612285682648
2,0.6757665677546983,1.0978778708048111
3,0.6807121661721068,1.0971453845158226
4,0.6832838773491593,1.0964147729914266
5,0.6886251236399604,1.0956859891217934
6,0.6933728981206726,1.094958991621336
7,0.6973293768545994,1.0942337442559922
8,0.7022749752720079,1.093510215172569
9,0.705242334322453,1.0927883763167645
10,0.7082096933728981,1.092068202928204
11,0.7101879327398615,1.0913496731023626
12,0.712166172106825,1.0906327674105498
13,0.7129574678536102,1.089917468570304
14,0.7163204747774481,1.0892037611595375
15,0.7204747774480712,1.0884916313686452
16,0.7212660731948566,1.0877810667855548
17,0.7234421364985163,1.0870720562093588
18,0.7246290801186943,1.086364589488735
19,0.7283877349159248,1.0856586573818723
20,0.7291790306627102,1.0849542514350436
21,0.7295746785361029,1.0842513638773559
22,0.7311572700296736,1.083549987529519
23,0.7315529179030663,1.0828501157247783
24,0.7335311572700297,1.0821517422403881
25,0.734322453016815,1.0814548612382253
26,0.7361028684470821,1.0807594672133254
27,0.7368941641938674,1.08006555494929
28,0.7359050445103857,1.0793731194796456
29,0.7374876360039565,1.078682156054363
30,0.7370919881305638,1.0779926601108514
31,0.7374876360039565,1.0773046272488298
32,0.7378832838773491,1.0766180532085547
33,0.7376854599406528,1.0759329338519656
34,0.7372898120672602,1.0752492651463523
35,0.7372898120672602,1.0745670431502066
36,0.7376854599406528,1.073886264000976
37,0.7386745796241345,1.0732069239044564
38,0.7384767556874382,1.072529019125609
39,0.7390702274975272,1.0718525459806139
40,0.7390702274975272,1.0711775008299902
41,0.7392680514342236,1.070503880072646
42,0.7394658753709199,1.0698316801407306
43,0.7396636993076162,1.0691608974951818
44,0.7400593471810089,1.0684915286218797
45,0.7396636993076162,1.067823570028322
46,0.7400593471810089,1.0671570182407524
47,0.7396636993076162,1.0664918698016843
48,0.7388724035608308,1.0658281212677603
49,0.7396636993076162,1.0651657692079148
50,0.7406528189910979,1.064504810201785
51,0.7410484668644906,1.063845240838349
52,0.7422354104846687,1.063187057714753
53,0.742433234421365,1.06253025743531
54,0.7420375865479722,1.0618748366106359
55,0.7414441147378833,1.0612207918569185
56,0.741246290801187,1.0605681197952894
57,0.7422354104846687,1.0599168170512956
58,0.7418397626112759,1.0592668802544472
59,0.7418397626112759,1.0586183060378394
60,0.7430267062314541,1.0579710910378366
61,0.7434223541048467,1.057325231893807
62,0.743620178041543,1.0566807252479038
63,0.7442136498516321,1.0560375677448905
64,0.7442136498516321,1.0553957560319942
65,0.743620178041543,1.0547552867587948
66,0.743620178041543,1.0541161565771366
67,0.7432245301681504,1.0534783621410644
68,0.7432245301681504,1.0528419001067777
69,0.7430267062314541,1.0522067671326032
70,0.7434223541048467,1.0515729598789814
71,0.743620178041543,1.0509404750084637
72,0.7438180019782393,1.050309309185725
73,0.7432245301681504,1.0496794590775802
74,0.7434223541048467,1.0490509213530141
75,0.7434223541048467,1.0484236926832136
76,0.7432245301681504,1.0477977697416083
77,0.743620178041543,1.0471731492039178
78,0.7430267062314541,1.0465498277481986
79,0.7432245301681504,1.0459278020548997
80,0.7430267062314541,1.0453070688069181
81,0.7430267062314541,1.0446876246896588
82,0.743620178041543,1.0440694663910963
83,0.7440158259149358,1.0434525906018361
84,0.7442136498516321,1.0428369940151834
85,0.7446092977250247,1.0422226733272053
86,0.7450049455984175,1.0416096252368012
87,0.7452027695351138,1.0409978464457688
88,0.7454005934718101,1.0403873336588731
89,0.7454005934718101,1.0397780835839165
90,0.7455984174085064,1.0391700929318066
91,0.7454005934718101,1.0385633584166267
92,0.7450049455984175,1.037957876755705
93,0.7455984174085064,1.0373536446696845
94,0.7455984174085064,1.0367506588825914
95,0.7454005934718101,1.0361489161219057
96,0.7452027695351138,1.0355484131186292
97,0.7454005934718101,1.0349491466073542
98,0.7452027695351138,1.0343511133263317
99,0.7452027695351138,1.0337543100175397
100,0.744807121661721,1.03315873342675
101,0.7455984174085064,1.0325643803035953
102,0.7455984174085064,1.0319712474016354
103,0.7455984174085064,1.0313793314784228
104,0.7454005934718101,1.0307886292955688
105,0.7454005934718101,1.0301991376188075
106,0.7450049455984175,1.0296108532180592
107,0.7450049455984175,1.0290237728674947
108,0.7450049455984175,1.0284378933455984
109,0.744807121661721,1.0278532114352288
110,0.7446092977250247,1.0272697239236817
111,0.744807121661721,1.0266874276027496
112,0.7450049455984175,1.0261063192687836
113,0.7455984174085064,1.0255263957227494
114,0.7459940652818992,1.0249476537702902
115,0.7457962413452027,1.0243700902217814
116,0.7457962413452027,1.0237937018923902
117,0.7455984174085064,1.0232184856021307
118,0.7452027695351138,1.02264443817592
119,0.7452027695351138,1.022071556443635
120,0.7454005934718101,1.0214998372401636
121,0.7454005934718101,1.0209292774054621
122,0.7455984174085064,1.0203598737846056
123,0.7454005934718101,1.0197916232278421
124,0.7452027695351138,1.019224522590642
125,0.7454005934718101,1.0186585687337526
126,0.7454005934718101,1.018093758523243
127,0.7454005934718101,1.0175300888305592
128,0.7452027695351138,1.0169675565325687
129,0.7457962413452027,1.0164061585116106
130,0.7459940652818992,1.0158458916555422
131,0.7457962413452027,1.0152867528577858
132,0.7457962413452027,1.0147287390173747
133,0.7457962413452027,1.0141718470389978
134,0.7455984174085064,1.0136160738330453
135,0.7454005934718101,1.0130614163156515
136,0.7454005934718101,1.0125078714087379
137,0.7455984174085064,1.011955436040056
138,0.7459940652818992,1.0114041071432296
139,0.7461918892185955,1.0108538816577928
140,0.7465875370919881,1.0103047565292353
141,0.7467853610286844,1.0097567287090383
142,0.7467853610286844,1.0092097951547134
143,0.7465875370919881,1.008663952829843
144,0.7471810089020772,1.0081191987041167
145,0.7475766567754698,1.007575529753368
146,0.7473788328387735,1.0070329429596112
147,0.7471810089020772,1.0064914353110763
148,0.7473788328387735,1.0059510038022441
149,0.7477744807121661,1.005411645433881
150,0.7475766567754698,1.004873357213072
151,0.7475766567754698,1.0043361361532537
152,0.7475766567754698,1.003799979274247
153,0.7469831849653809,1.003264883602288
154,0.7469831849653809,1.0027308461700597
155,0.7467853610286844,1.0021978640167228
156,0.7465875370919881,1.0016659341879435
157,0.7469831849653809,1.0011350537359252
158,0.7473788328387735,1.0006052197194344
159,0.7477744807121661,1.0000764292038309
160,0.7479723046488626,0.9995486792610935
161,0.7477744807121661,0.9990219669698476
162,0.7479723046488626,0.9984962894153899
163,0.7479723046488626,0.9979716436897159
164,0.7479723046488626,0.9974480268915427
165,0.7481701285855589,0.9969254361263339
166,0.7481701285855589,0.9964038685063243
167,0.7479723046488626,0.9958833211505412
168,0.7479723046488626,0.9953637911848287
169,0.7479723046488626,0.994845275741868
170,0.7479723046488626,0.9943277719611998
171,0.7479723046488626,0.9938112769892442
172,0.7479723046488626,0.9932957879793219
173,0.7477744807121661,0.9927813020916737
174,0.7473788328387735,0.992267816493478
175,0.7473788328387735,0.9917553283588721
176,0.7475766567754698,0.9912438348689677
177,0.7475766567754698,0.99073333321187
178,0.7477744807121661,0.9902238205826934
179,0.7477744807121661,0.9897152941835794
180,0.7477744807121661,0.9892077512237111
181,0.7477744807121661,0.9887011889193291
182,0.7479723046488626,0.9881956044937461
183,0.7479723046488626,0.9876909951773624
184,0.7477744807121661,0.9871873582076779
185,0.7479723046488626,0.9866846908293068
186,0.7477744807121661,0.9861829902939899
187,0.7479723046488626,0.9856822538606068
188,0.7483679525222552,0.9851824787951888
189,0.7483679525222552,0.9846836623709289
190,0.7483679525222552,0.9841858018681926
191,0.7487636003956478,0.9836888945745308
192,0.7487636003956478,0.9831929377846866
193,0.7491592482690406,0.9826979288006065
194,0.7491592482690406,0.9822038649314496
195,0.7491592482690406,0.981710743493595
196,0.7491592482690406,0.9812185618106516
197,0.7493570722057369,0.9807273172134643
198,0.7493570722057369,0.9802370070401221
199,0.7495548961424332,0.9797476286359643
200,0.7497527200791295,0.9792591793535882
